0.284829860967,-1.28790949896,-0.27259856707,-0.144217432555,0.413671889302,-0.120013416198,0.140213603493,-0.982842856767,-0.666608209021,-1.45900038028,0.441051932607,-1.07556230457,4.98,001
-0.48772236467,-0.5933810131,-0.27259856707,-0.7402622069,0.194274453182,0.367166418532,0.557159875088,-0.867882504126,-0.987329484963,-0.303094148017,0.441051932607,-0.492439365735,9.14,010
-0.48772236467,-0.5933810131,-0.27259856707,-0.7402622069,1.28271368173,-0.265811760898,0.557159875088,-0.867882504126,-0.987329484963,-0.303094148017,0.39642699409,-1.20872739877,4.03,001
-0.48772236467,-1.30687771391,-0.27259856707,-0.835283837593,1.01630250929,-0.809888510633,1.07773661893,-0.752922151485,-1.10611514272,0.113032095597,0.416162839135,-1.36151682265,2.94,001
-0.48772236467,-1.30687771391,-0.27259856707,-0.835283837593,1.22857665203,-0.511179706857,1.07773661893,-0.752922151485,-1.10611514272,0.113032095597,0.441051932607,-1.02650148039,5.33,001
-0.48772236467,-1.30687771391,-0.27259856707,-0.835283837593,0.207096381267,-0.351157133406,1.07773661893,-0.752922151485,-1.10611514272,0.113032095597,0.410571016372,-1.04332233439,5.21,001
0.048772236467,-0.476653536486,-0.27259856707,-0.265154053437,-0.388410945345,-0.0702286155687,0.839243922021,-0.523001446204,-0.577518965704,-1.50523662957,0.426798266742,-0.0312676184374,12.43,010
0.048772236467,-0.476653536486,-0.27259856707,-0.265154053437,-0.160465557168,0.978808254835,1.02463788613,-0.523001446204,-0.577518965704,-1.50523662957,0.441051932607,0.910700205831,19.15,001
0.048772236467,-0.476653536486,-0.27259856707,-0.265154053437,-0.931205900941,1.11749448516,1.08719646479,-0.523001446204,-0.577518965704,-1.50523662957,0.328447972271,2.42177359059,29.93,100
0.048772236467,-0.476653536486,-0.27259856707,-0.265154053437,-0.399808214754,0.616090421678,1.32963472555,-0.523001446204,-0.577518965704,-1.50523662957,0.32932512094,0.623343949915,17.1,010
0.048772236467,-0.476653536486,-0.27259856707,-0.265154053437,0.131589471433,0.914799225454,1.2129791389,-0.523001446204,-0.577518965704,-1.50523662957,0.393028042999,1.09292612422,20.45,100
0.048772236467,-0.476653536486,-0.27259856707,-0.265154053437,-0.392684921374,0.509408706044,1.15593484225,-0.523001446204,-0.577518965704,-1.50523662957,0.441051932607,0.0864783595961,13.27,010
0.048772236467,-0.476653536486,-0.27259856707,-0.265154053437,-0.563643962506,-1.0517003994,0.787143464414,-0.523001446204,-0.577518965704,-1.50523662957,0.370880039116,0.428502391027,15.71,010
-0.48772236467,-0.437258013128,-0.27259856707,-0.144217432555,-0.47816444194,-0.240919360584,0.433754046669,-0.637961798844,-0.601276097255,1.17646582928,0.441051932607,-0.615792295104,8.26,010
-0.48772236467,-0.437258013128,-0.27259856707,-0.144217432555,-0.268739616552,0.566305621049,0.317003386193,-0.637961798844,-0.601276097255,1.17646582928,0.255973563525,-0.335444728357,10.26,100
-0.48772236467,-0.437258013128,-0.27259856707,-0.144217432555,-0.642000189692,-0.429390391537,0.334449433585,-0.637961798844,-0.601276097255,1.17646582928,0.427017553909,-0.586355800595,8.47,010
-0.48772236467,-0.437258013128,-0.27259856707,-0.144217432555,-0.498109663405,-1.39663794662,0.334449433585,-0.637961798844,-0.601276097255,1.17646582928,0.33086013111,-0.851284251171,6.58,010
-0.48772236467,-0.437258013128,-0.27259856707,-0.144217432555,-0.41975343622,0.46673601979,0.220028081889,-0.637961798844,-0.601276097255,1.17646582928,0.329763695274,0.282721656319,14.67,100
-0.48772236467,-0.437258013128,-0.27259856707,-0.144217432555,-1.18052116926,-1.13704577191,0.000692761270578,-0.637961798844,-0.601276097255,1.17646582928,-0.742111977797,-0.134996218134,11.69,010
-0.48772236467,-0.437258013128,-0.27259856707,-0.144217432555,-0.794438668035,0.0328970428777,0.000692761270578,-0.637961798844,-0.601276097255,1.17646582928,0.375814000377,-0.192467469317,11.28,100
-0.48772236467,-0.437258013128,-0.27259856707,-0.144217432555,-1.01811008018,1.04992939859,0.00135827806482,-0.637961798844,-0.601276097255,1.17646582928,0.21814652719,1.17282518074,21.02,100
