-2.25659202668,0.0,-0.984002581426,0.0,-0.883092574394,0.0,0.0,0.0,0.0,0.0,-0.218544530839,-0.0778801710801,-0.239236162343,0.0,10
-1.18682602508,1.0,-0.984002581426,0.0,-0.0617188858563,1.0,1.0,1.0,0.0,0.0,-0.218544530839,-2.33159025842,-0.239236162343,0.0,10
-0.117060023474,2.0,-0.696651739878,1.0,0.759654802682,2.0,2.0,0.0,0.0,0.0,-0.218544530839,-0.0778801710801,-0.239236162343,0.0,10
-0.117060023474,2.0,-0.409300898331,2.0,-0.0617188858563,1.0,2.0,1.0,1.0,0.0,-0.218544530839,-0.0778801710801,-0.239236162343,0.0,10
-0.117060023474,2.0,-0.984002581426,0.0,-0.0617188858563,1.0,3.0,2.0,1.0,1.0,-0.218544530839,-0.0778801710801,-0.0290359532156,1.0,10
-0.117060023474,2.0,-0.121950056783,3.0,-0.0617188858563,1.0,1.0,2.0,0.0,1.0,-0.218544530839,-0.0778801710801,-0.239236162343,0.0,10
-0.117060023474,2.0,0.165400784765,4.0,1.58102849122,3.0,4.0,0.0,1.0,1.0,-0.218544530839,-2.0811780265,0.181164255911,2.0,10
-1.18682602508,1.0,-0.696651739878,1.0,-0.0617188858563,1.0,1.0,1.0,0.0,0.0,-0.218544530839,0.339473548798,-0.239236162343,0.0,01
-0.117060023474,2.0,-0.121950056783,3.0,-0.883092574394,0.0,3.0,0.0,0.0,1.0,-0.218544530839,0.756827268677,-0.239236162343,0.0,01
-0.117060023474,2.0,-0.984002581426,0.0,-0.0617188858563,1.0,1.0,1.0,0.0,0.0,-0.218544530839,-0.0778801710801,-0.239236162343,0.0,01
-0.117060023474,2.0,0.452751626312,5.0,-0.0617188858563,1.0,1.0,1.0,1.0,0.0,-0.218544530839,3.26094958795,-0.239236162343,0.0,01
-2.25659202668,0.0,-0.984002581426,0.0,-0.0617188858563,1.0,3.0,1.0,2.0,0.0,-0.218544530839,-0.0778801710801,0.391364465039,3.0,01
-0.117060023474,2.0,-0.984002581426,0.0,-0.883092574394,0.0,0.0,3.0,0.0,1.0,-0.218544530839,-0.912587610837,-0.239236162343,0.0,10
-0.117060023474,2.0,0.74010246786,6.0,-0.883092574394,0.0,5.0,0.0,1.0,0.0,-0.218544530839,0.756827268677,-0.239236162343,0.0,10
-0.117060023474,2.0,1.02745330941,7.0,-0.0617188858563,1.0,6.0,1.0,3.0,0.0,-0.218544530839,0.339473548798,0.601564674166,4.0,10
-1.18682602508,1.0,-0.696651739878,1.0,-0.883092574394,0.0,7.0,3.0,0.0,0.0,-0.218544530839,-0.495233890959,-0.239236162343,0.0,10
-0.117060023474,2.0,-0.696651739878,1.0,-0.883092574394,0.0,8.0,4.0,0.0,0.0,-0.218544530839,-0.0778801710801,-0.239236162343,0.0,10
-0.117060023474,2.0,-0.409300898331,2.0,-0.0617188858563,1.0,5.0,1.0,0.0,0.0,-0.218544530839,0.756827268677,-0.239236162343,0.0,10
-1.18682602508,1.0,-0.121950056783,3.0,0.759654802682,2.0,1.0,4.0,0.0,1.0,-0.218544530839,0.339473548798,-0.239236162343,0.0,01
-0.117060023474,2.0,1.31480415096,8.0,-0.0617188858563,1.0,3.0,1.0,0.0,0.0,-0.218544530839,1.59153470843,-0.239236162343,0.0,01
-0.117060023474,2.0,-0.696651739878,1.0,2.40240217976,4.0,4.0,4.0,1.0,1.0,-0.218544530839,-1.74729505059,-0.239236162343,0.0,10
0.952705978128,3.0,0.165400784765,4.0,-0.0617188858563,1.0,7.0,1.0,1.0,0.0,-0.218544530839,-0.0778801710801,-0.239236162343,0.0,10
-0.117060023474,2.0,-0.409300898331,2.0,-0.0617188858563,1.0,6.0,1.0,0.0,0.0,4.83395974451,-0.0778801710801,-0.239236162343,0.0,10
-0.117060023474,2.0,-0.696651739878,1.0,0.759654802682,2.0,9.0,4.0,0.0,1.0,-0.218544530839,-0.0778801710801,-0.239236162343,0.0,10
